proteinA,proteinB
id_165,id_6112
id_165,id_6111
id_178,id_2234
id_178,id_2150
id_3057,id_4003
id_178,id_2053
id_178,id_1780
id_165,id_6673
id_165,id_6582
id_165,id_6478
id_178,id_1715
id_327,id_1361
id_327,id_989
id_179,id_1507
id_1807,id_6322
id_1807,id_6543
id_3057,id_4208
id_557,id_1950
id_557,id_1555
id_3522,id_3978
id_1690,id_2339
id_150,id_3196
id_1690,id_2582
id_3327,id_4549
id_248,id_6350
id_3327,id_5032
id_5048,id_5504
id_3664,id_5151
id_1884,id_2875
id_1884,id_2297
id_1884,id_2657
id_1884,id_2582
id_1884,id_2879
id_1884,id_2788
id_4007,id_4445
id_5590,id_5833
id_5590,id_5698
id_5590,id_5902
id_5590,id_5850
id_5590,id_5927
id_3327,id_5018
id_1897,id_2304
id_1316,id_1319
id_1361,id_1380
id_3734,id_4519
id_809,id_910
id_809,id_1361
id_1361,id_1425
id_2053,id_2785
id_703,id_5160
id_149,id_1376
id_703,id_5159
id_1679,id_2856
id_3196,id_4887
id_1301,id_1401
id_1301,id_1331
id_1311,id_1319
id_2397,id_2531
id_2397,id_2691
id_149,id_4519
id_3184,id_5151
id_3184,id_4535
id_245,id_2150
id_2418,id_2582
id_2418,id_2488
id_1301,id_1477
id_475,id_6543
id_1884,id_3216
id_3184,id_6675
id_3184,id_6059
id_3184,id_6017
id_179,id_755
id_1083,id_1361
id_640,id_1361
id_640,id_910
id_399,id_5159
id_399,id_5160
id_1884,id_3260
id_1884,id_3403
id_3403,id_6059
id_3403,id_6399
id_3403,id_6306
id_3403,id_6319
id_720,id_5207
id_1829,id_6543
id_720,id_4586
id_720,id_4645
id_3403,id_6514
id_3403,id_6079
id_3348,id_4417
id_3617,id_6350
id_1884,id_3003
id_1301,id_1376
id_1300,id_1331
id_1300,id_1401
id_1884,id_3327
id_1300,id_1477
id_1300,id_1376
id_3260,id_5201
id_3260,id_5032
id_4567,id_5916
id_5080,id_5915
id_245,id_6618
id_245,id_6675
id_245,id_6017
id_245,id_6059
id_245,id_6543
id_4983,id_6059
id_2482,id_2553
id_2482,id_2947
id_2474,id_2482
id_2474,id_2845
id_19,id_6350
id_19,id_6361
id_3279,id_4320
id_1884,id_2853
id_1884,id_2339
id_248,id_1377
id_5080,id_5257
id_2482,id_2631
id_149,id_1477
id_149,id_1401
id_149,id_1331
id_5080,id_5508
id_1712,id_6059
id_3734,id_6517
id_1869,id_5151
id_1098,id_1377
id_486,id_5151
id_486,id_4536
id_5697,id_5747
id_5697,id_5845
id_3260,id_4983
id_367,id_755
id_587,id_1590
id_3260,id_4525
id_3260,id_4697
id_367,id_3216
id_1894,id_3327
id_367,id_3403
id_367,id_3260
id_19,id_6571
id_3327,id_4307
id_486,id_4535
id_5082,id_5905
id_2483,id_2582
id_151,id_3327
id_151,id_3178
id_150,id_1392
id_150,id_1376
id_1103,id_1377
id_2488,id_2561
id_2488,id_2605
id_2488,id_2856
id_2488,id_2875
id_1950,id_2822
id_4549,id_5510
id_4549,id_5942
id_4549,id_5719
id_4549,id_5590
id_886,id_1319
id_1950,id_2502
id_489,id_6297
id_489,id_6527
id_489,id_6673
id_1983,id_3044
id_3003,id_4983
id_1715,id_5032
id_393,id_5159
id_5698,id_5833
id_5698,id_5719
id_367,id_4535
id_367,id_5151
id_367,id_4536
id_2493,id_2948
id_2493,id_2547
id_2493,id_2796
id_2493,id_2530
id_2493,id_2518
id_2247,id_4636
id_3476,id_4636
id_367,id_3327
id_178,id_6675
id_178,id_6543
id_178,id_6059
id_178,id_6406
id_178,id_6017
id_880,id_1361
id_880,id_989
id_19,id_3342
id_19,id_3377
id_367,id_1715
id_2504,id_2846
id_2504,id_2820
id_367,id_1780
id_367,id_2053
id_5719,id_5902
id_5719,id_5850
id_393,id_3734
id_3744,id_6304
id_2152,id_3216
id_2502,id_2596
id_5719,id_5833
id_5719,id_5927
id_3476,id_5151
id_483,id_3237
id_2501,id_2875
id_4887,id_5958
id_1545,id_2493
id_1545,id_2875
id_1545,id_2856
id_621,id_1475
id_1545,id_2561
id_1545,id_2605
id_1545,id_2339
id_2518,id_2856
id_2518,id_2875
id_2518,id_2605
id_2518,id_2582
id_2518,id_2530
id_2518,id_2561
id_4536,id_5697
id_4536,id_5815
id_4536,id_5444
id_3745,id_6356
id_70,id_5032
id_2530,id_2796
id_2530,id_2856
id_934,id_938
id_1894,id_2875
id_1897,id_3733
id_5747,id_5815
id_934,id_1083
id_4593,id_6543
id_4535,id_5301
id_4535,id_5697
id_4535,id_5815
id_4535,id_5444
id_934,id_989
id_3116,id_5151
id_3003,id_4129
id_5168,id_6672
id_934,id_1069
id_934,id_997
id_1243,id_1377
id_934,id_1126
id_2530,id_2561
id_1895,id_3178
id_4533,id_5504
id_4536,id_5301
id_934,id_1166
id_367,id_2234
id_3420,id_5151
id_3420,id_4636
id_3260,id_4176
id_1869,id_2582
id_179,id_6573
id_179,id_6322
id_179,id_6399
id_179,id_6306
id_2530,id_2605
id_2530,id_2875
id_1869,id_2493
id_367,id_2150
id_367,id_1507
id_1780,id_4983
id_2243,id_6572
id_3260,id_3876
id_3003,id_4162
id_4820,id_6399
id_3260,id_4129
id_70,id_2226
id_3342,id_4445
id_1590,id_6361
id_1590,id_6571
id_70,id_4983
id_70,id_4922
id_3260,id_4306
id_3260,id_4458
id_3003,id_4458
id_743,id_3178
id_743,id_3327
id_486,id_6017
id_486,id_6059
id_486,id_6543
id_486,id_6675
id_3260,id_4016
id_3260,id_4478
id_70,id_4526
id_3260,id_4162
id_1807,id_2657
id_2547,id_2856
id_2547,id_2605
id_2547,id_2561
id_1807,id_2297
id_1807,id_2788
id_1807,id_2879
id_70,id_4645
id_245,id_3403
id_551,id_4636
id_245,id_3260
id_2553,id_2845
id_938,id_1111
id_2553,id_2716
id_938,id_989
id_3259,id_3792
id_286,id_3597
id_1590,id_6350
id_2087,id_2339
id_3003,id_4306
id_5815,id_5845
id_5833,id_5927
id_2087,id_2875
id_2551,id_2582
id_2561,id_2796
id_2561,id_2948
id_2087,id_2297
id_2087,id_2657
id_2087,id_2835
id_237,id_1519
id_1126,id_1361
id_2856,id_2948
id_2852,id_2970
id_4526,id_5271
id_4526,id_5845
id_5845,id_5942
id_5845,id_5927
id_2151,id_3216
id_4129,id_4208
id_4592,id_6656
id_1807,id_2582
id_3243,id_3836
id_3490,id_6572
id_4922,id_6543
id_4922,id_6675
id_4867,id_5510
id_4867,id_5719
id_2087,id_2788
id_720,id_4922
id_2582,id_2796
id_2582,id_2940
id_2837,id_2840
id_2875,id_2948
id_1570,id_2298
id_165,id_3433
id_2087,id_4535
id_2087,id_5151
id_2087,id_5245
id_2087,id_4536
id_2150,id_3610
id_2582,id_2785
id_179,id_6514
id_2151,id_3403
id_2151,id_3260
id_2151,id_3327
id_733,id_1590
id_2582,id_2751
id_447,id_4663
id_5032,id_6079
id_5032,id_6618
id_5032,id_6017
id_5032,id_6543
id_230,id_6543
id_286,id_4950
id_286,id_4519
id_1590,id_3377
id_3243,id_5019
id_286,id_1376
id_286,id_1141
id_1590,id_3342
id_3579,id_4663
id_2150,id_3403
id_2150,id_3057
id_4162,id_4208
id_2150,id_3688
id_286,id_3652
id_2845,id_2947
id_2150,id_3475
id_2803,id_2846
id_3243,id_4687
id_3652,id_5159
id_2596,id_2822
id_2150,id_3184
id_2089,id_4535
id_1712,id_3003
id_1712,id_3403
id_4867,id_5590
id_1869,id_2561
id_3243,id_4526
id_3243,id_4636
id_2796,id_2856
id_2796,id_2875
id_2788,id_2940
id_245,id_836
id_587,id_1377
id_2089,id_4536
id_2089,id_5151
id_5908,id_5934
id_5907,id_5915
id_5905,id_5916
id_245,id_1111
id_5934,id_5958
id_1894,id_2879
id_5934,id_5988
id_2785,id_2875
id_245,id_934
id_1590,id_2474
id_245,id_755
id_245,id_989
id_2089,id_2297
id_5934,id_5974
id_2089,id_2321
id_2605,id_2796
id_2605,id_2948
id_720,id_1545
id_720,id_1544
id_720,id_1829
id_720,id_1841
id_720,id_1679
id_720,id_1869
id_2785,id_2788
id_2785,id_2879
id_2199,id_6017
id_2089,id_2339
id_3003,id_6514
id_1715,id_6058
id_2089,id_2788
id_5133,id_5915
id_5133,id_5508
id_1829,id_5151
id_1829,id_2297
id_2751,id_2788
id_1829,id_2856
id_2199,id_6618
id_1829,id_2605
id_1829,id_2875
id_1715,id_6514
id_1715,id_6079
id_1715,id_6142
id_1715,id_6254
id_1829,id_2339
id_3237,id_3942
id_1869,id_2856
id_3003,id_6319
id_555,id_1377
id_1919,id_3233
id_3116,id_6543
id_3116,id_6675
id_5159,id_6665
id_1950,id_4629
id_1942,id_2460
id_3420,id_6543
id_3420,id_6450
id_2089,id_2582
id_3003,id_6399
id_445,id_6565
id_4208,id_4458
id_1715,id_3057
id_5160,id_6220
id_1141,id_1389
id_1715,id_3664
id_3420,id_6675
id_3420,id_6383
id_557,id_1141
id_5160,id_6665
id_2751,id_2879
id_1715,id_3476
id_1715,id_3116
id_716,id_1715
id_1715,id_3688
id_1715,id_3640
id_2087,id_6059
id_2087,id_6017
id_2087,id_6675
id_4505,id_5719
id_4505,id_5590
id_5159,id_6220
id_5159,id_6190
id_5159,id_6517
id_5159,id_6188
id_1715,id_3201
id_716,id_3216
id_716,id_3178
id_1715,id_3475
id_541,id_4666
id_2751,id_2875
id_1715,id_3420
id_1695,id_2593
id_2095,id_2636
id_165,id_3579
id_4505,id_5833
id_4505,id_5510
id_4505,id_5372
id_4232,id_4417
id_1899,id_6543
id_3057,id_6675
id_150,id_2033
id_1714,id_6188
id_2657,id_2751
id_2631,id_2845
id_150,id_1555
id_150,id_2189
id_5160,id_6188
id_683,id_1590
id_720,id_3178
id_1715,id_6573
id_1715,id_6319
id_1715,id_6263
id_1715,id_6604
id_1715,id_6306
id_1690,id_6675
id_3477,id_6543
id_3477,id_6383
id_4586,id_6543
id_1715,id_3010
id_1715,id_3610
id_3342,id_3926
id_720,id_3640
id_4983,id_6618
id_4983,id_6675
id_4983,id_6543
id_4983,id_6017
id_40,id_6188
id_1714,id_5055
id_1841,id_2875
id_1841,id_2605
id_1841,id_2561
id_3216,id_4176
id_3216,id_4129
id_3216,id_4417
id_3216,id_4478
id_3216,id_4288
id_4343,id_4417
id_4307,id_4417
id_557,id_1498
id_3216,id_3876
id_3057,id_6017
id_3057,id_6059
id_3610,id_4208
id_720,id_3348
id_720,id_3476
id_720,id_3664
id_4373,id_4417
id_4318,id_4417
id_2150,id_3327
id_3377,id_4445
id_4983,id_5747
id_4983,id_5845
id_3377,id_3926
id_245,id_1715
id_1715,id_3184
id_486,id_3003
id_486,id_3327
id_486,id_3216
id_486,id_3260
id_4980,id_5915
id_150,id_1141
id_251,id_5151
id_3601,id_6365
id_842,id_1377
id_327,id_934
id_4645,id_6543
id_150,id_3712
id_3475,id_4208
id_4670,id_6572
id_910,id_950
id_910,id_1126
id_557,id_1922
id_4549,id_5084
id_5084,id_5318
id_475,id_2243
id_3351,id_3371
id_670,id_1122
id_4797,id_4824
id_2243,id_4586
id_4693,id_6523
id_573,id_5133
id_3362,id_3462
id_208,id_6358
id_4073,id_4215
id_427,id_6438
id_427,id_957
id_1713,id_4867
id_327,id_1977
id_5080,id_5325
id_5084,id_5268
id_2010,id_2490
id_3313,id_6343
id_1920,id_6190
id_910,id_1374
id_3041,id_6096
id_991,id_1379
id_69,id_5108
id_573,id_5080
id_5133,id_5691
id_1899,id_1977
id_1942,id_6601
id_551,id_1977
id_1798,id_1944
id_2097,id_3362
id_3313,id_4566
id_2167,id_6578
id_573,id_754
id_475,id_1977
id_1980,id_2378
id_912,id_1080
id_5318,id_5813
id_1977,id_5018
id_5084,id_6184
id_475,id_3310
id_2229,id_6674
id_2119,id_2585
id_6184,id_6383
id_4687,id_5084
id_2625,id_2970
id_1708,id_4751
id_1977,id_2625
id_1901,id_3076
id_3288,id_6184
id_1126,id_1146
id_5084,id_5902
id_6254,id_6584
id_6036,id_6254
id_4586,id_4820
id_230,id_3288
id_6036,id_6619
id_2295,id_2625
id_2191,id_6571
id_5451,id_5850
id_230,id_6584
id_230,id_6036
id_3288,id_6254
id_3288,id_6301
id_3010,id_6584
id_3288,id_6450
id_3288,id_6619
id_3288,id_6396
id_3002,id_3288
id_3288,id_6612
id_2170,id_2594
id_151,id_5084
id_6383,id_6619
id_555,id_1008
id_716,id_1146
id_2198,id_6095
id_557,id_6215
id_4820,id_6619
id_4820,id_6254
id_6301,id_6584
id_1977,id_4867
id_716,id_3288
id_716,id_3310
id_4586,id_5451
id_4586,id_5970
id_4586,id_5813
id_1977,id_2150
id_3310,id_6254
id_2547,id_2625
id_484,id_1977
id_475,id_1146
id_5813,id_5850
id_3288,id_4867
id_1850,id_3131
id_475,id_4820
id_4867,id_5318
id_1841,id_3288
id_4586,id_5364
id_5084,id_6612
id_716,id_6584
id_4586,id_6036
id_4586,id_6584
id_5084,id_6619
id_2140,id_6254
id_3568,id_4990
id_230,id_4820
id_3876,id_3984
id_3310,id_3516
id_1977,id_2970
id_6584,id_6619
id_3310,id_6619
id_720,id_6322
id_1574,id_3243
id_2247,id_2547
id_439,id_1008
id_5018,id_6051
id_230,id_2140
id_475,id_6036
id_2247,id_3310
id_6051,id_6301
id_1008,id_1103
id_1008,id_1243
id_4782,id_6619
id_2243,id_3288
id_5364,id_5850
id_6051,id_6619
id_1841,id_6383
id_3288,id_4041
id_1977,id_6619
id_2501,id_2625
id_1977,id_6301
id_3288,id_4296
id_926,id_933
id_1977,id_3010
id_5203,id_6189
id_4820,id_5318
id_1890,id_3124
id_716,id_4820
id_5084,id_6301
id_5084,id_6584
id_2132,id_4624
id_716,id_6036
id_5318,id_5970
id_4549,id_5318
id_2488,id_2625
id_1544,id_2625
id_5018,id_6584
id_4820,id_5850
id_4902,id_5716
id_1977,id_3640
id_4867,id_6051
id_475,id_3288
id_2140,id_4586
id_484,id_5084
id_1693,id_6297
id_828,id_1166
id_5084,id_6254
id_4974,id_5142
id_4972,id_5256
id_6377,id_6406
id_1884,id_5142
id_3077,id_5089
id_66,id_496
id_4561,id_5571
id_234,id_1427
id_5130,id_5142
id_327,id_5142
id_3866,id_4373
id_4974,id_6406
id_5142,id_5524
id_5142,id_5317
id_320,id_6616
id_2199,id_5142
id_3463,id_6406
id_245,id_5142
id_3463,id_5142
id_5142,id_6604
id_5142,id_6377
id_3463,id_4373
id_573,id_683
id_439,id_573
id_573,id_587
id_573,id_1499
id_573,id_1180
id_573,id_1243
id_573,id_733
id_573,id_6185
id_2056,id_2643
id_573,id_3342
id_573,id_4584
id_2218,id_2338
id_573,id_6571
id_573,id_1558
id_557,id_1538
id_2631,id_2818
id_573,id_6361
id_573,id_3684
id_573,id_4625
id_5142,id_5197
id_208,id_381
id_3062,id_3854
id_3477,id_5142
id_716,id_5142
id_2113,id_2643
id_3425,id_6582
id_6215,id_6541
id_557,id_764
id_5197,id_6406
id_3214,id_3976
id_5142,id_5449
id_3477,id_6406
id_2596,id_2687
id_4939,id_5142
id_4922,id_6184
id_5142,id_5201
id_4939,id_6406
id_5133,id_6560
id_4505,id_5142
id_451,id_4688
id_1506,id_3072
id_3476,id_5142
id_5142,id_6573
id_4505,id_6406
id_61,id_1230
id_621,id_1204
id_5142,id_5907
id_5201,id_6406
id_395,id_6095
id_1515,id_1885
id_25,id_303
id_4149,id_4373
id_5142,id_5213
id_1545,id_5142
id_5213,id_6406
id_4645,id_5142
id_2716,id_2818
id_3530,id_4891
id_3425,id_4561
id_557,id_5154
id_2010,id_2536
id_1713,id_6301
id_2371,id_2943
id_5722,id_5988
id_1649,id_1761
id_1649,id_1848
id_2054,id_4818
id_1799,id_2818
id_1982,id_6487
id_327,id_1019
id_8,id_6677
id_5325,id_5525
id_45,id_3206
id_573,id_1799
id_9,id_6677
id_236,id_3165
id_342,id_453
id_252,id_6215
id_2171,id_4636
id_3469,id_4744
id_2625,id_2948
id_356,id_1862
id_286,id_4537
id_890,id_926
id_4628,id_6605
id_200,id_3206
id_236,id_6325
id_3310,id_4905
id_663,id_828
id_233,id_1870
id_1944,id_3423
id_329,id_1804
id_3196,id_6194
id_3490,id_6355
id_1848,id_2143
id_310,id_551
id_6036,id_6612
id_1790,id_4991
id_4652,id_5455
id_1761,id_2143
id_3423,id_6512
id_3836,id_4149
id_1848,id_3280
id_1761,id_3280
id_4014,id_4296
id_3558,id_3755
id_1870,id_6420
id_2243,id_3390
id_114,id_6346
id_1531,id_4635
id_1940,id_6021
id_60,id_2023
id_387,id_6502
id_1763,id_6452
id_4800,id_4860
id_857,id_1019
id_3777,id_4115
id_880,id_1122
id_512,id_5144
id_1874,id_3339
id_3576,id_6210
id_418,id_4751
id_373,id_5214
id_373,id_4949
id_1942,id_4693
id_2053,id_2150
id_4516,id_4928
id_324,id_1804
id_3237,id_6355
id_5018,id_5704
id_828,id_1122
id_498,id_2023
id_5179,id_6397
id_3640,id_5069
id_310,id_6396
id_1950,id_6341
id_6077,id_6415
id_451,id_1414
id_1950,id_4949
id_1950,id_5214
id_3326,id_3956
id_310,id_6619
id_4636,id_5716
id_184,id_4902
id_1759,id_2534
id_310,id_670
id_1568,id_2150
id_3411,id_4215
id_5586,id_5860
id_3822,id_3882
id_4785,id_5788
id_310,id_640
id_310,id_1544
id_6194,id_6373
id_670,id_2243
id_4782,id_5318
id_310,id_3390
id_5191,id_6077
id_310,id_1841
id_640,id_1069
id_310,id_6612
id_428,id_6373
id_310,id_6077
id_189,id_593
id_4756,id_6200
id_2082,id_6180
id_81,id_1404
id_1888,id_4901
id_4109,id_4176
id_2119,id_2995
id_3588,id_4367
id_3737,id_4333
id_2248,id_4616
id_3949,id_4304
id_1758,id_4710
id_2167,id_3701
id_584,id_1498
id_584,id_6673
id_208,id_6315
id_625,id_6015
id_3588,id_6026
id_2076,id_2304
id_6299,id_6437
id_4534,id_5788
id_716,id_1122
id_1950,id_3179
id_2786,id_2886
id_1690,id_2855
id_2314,id_2948
id_551,id_1542
id_1758,id_2021
id_1899,id_2948
id_3439,id_4770
id_1527,id_2404
id_310,id_743
id_1565,id_6412
id_1657,id_6188
id_2119,id_2781
id_4218,id_4251
id_743,id_1069
id_3081,id_5223
id_3288,id_4473
id_2781,id_2995
id_3106,id_6075
id_4687,id_6184
id_286,id_1877
id_1267,id_1304
id_4771,id_5958
id_2010,id_6543
id_4643,id_6077
id_5275,id_5429
id_2140,id_4561
id_4670,id_4902
id_3639,id_6538
id_1542,id_6077
id_1542,id_2488
id_555,id_2191
id_5347,id_5445
id_3640,id_6184
id_4990,id_6297
id_1542,id_6619
id_3390,id_4643
id_670,id_1146
id_1543,id_2808
id_4643,id_6619
id_5228,id_5347
id_1542,id_3390
id_2191,id_2253
id_3390,id_6184
id_334,id_702
id_3141,id_5166
id_77,id_1881
id_3707,id_4536
id_3300,id_6499
id_189,id_3300
id_3393,id_3957
id_4687,id_4905
id_2243,id_2488
id_3590,id_4423
id_4820,id_5018
id_199,id_995
id_2243,id_3002
id_151,id_2243
id_3755,id_4004
id_3905,id_4437
id_2243,id_4867
id_670,id_857
id_246,id_5013
id_3336,id_3582
id_838,id_1175
id_3744,id_4634
id_484,id_1895
id_6415,id_6493
id_702,id_1470
id_5135,id_6280
id_296,id_2245
id_8,id_1677
id_9,id_1677
id_3371,id_4238
id_2083,id_2808
id_399,id_3599
id_1984,id_4766
id_772,id_1482
id_2121,id_6592
id_1895,id_5228
id_6088,id_6355
id_60,id_2229
id_3370,id_5074
id_621,id_881
id_2243,id_4820
id_2353,id_2593
id_3558,id_4818
id_1677,id_2353
id_5274,id_5877
id_2180,id_6228
id_1706,id_2818
id_2516,id_2943
id_310,id_950
id_562,id_1014
id_6304,id_6651
id_6184,id_6263
id_826,id_1125
id_3880,id_4402
id_5370,id_5878
id_620,id_765
id_1568,id_1746
id_373,id_3562
id_1950,id_6194
id_480,id_4584
id_3443,id_6438
id_575,id_3154
id_3599,id_6021
id_3010,id_6184
id_327,id_6184
id_363,id_4986
id_3154,id_3336
id_670,id_6450
id_286,id_867
id_1081,id_1427
id_3390,id_4473
id_373,id_5236
id_3078,id_5018
id_2053,id_4594
id_765,id_1244
id_1944,id_3310
id_2097,id_6054
id_3443,id_6592
id_998,id_1032
id_3428,id_6272
id_4820,id_4905
id_5523,id_5941
id_670,id_3288
id_3310,id_3390
id_2243,id_6184
id_4782,id_4905
id_3390,id_6383
id_3390,id_4103
id_670,id_6383
id_2021,id_6029
id_670,id_6036
id_1746,id_3463
id_2497,id_2894
id_670,id_4782
id_4905,id_6036
id_3288,id_4905
id_2243,id_4905
id_670,id_3310
id_484,id_6184
id_4905,id_5451
id_1869,id_6184
id_4905,id_5813
id_670,id_4820
id_5018,id_5130
id_1982,id_2022
id_4594,id_5191
id_484,id_6450
id_2113,id_2747
id_5425,id_5691
id_453,id_6302
id_496,id_3744
id_204,id_1594
id_663,id_6077
id_238,id_508
id_1630,id_2353
id_2022,id_6487
id_3336,id_6357
id_407,id_1527
id_1527,id_2880
id_4687,id_6450
id_4891,id_6417
id_3007,id_3800
id_3379,id_3948
id_594,id_2097
id_1763,id_2778
id_3444,id_3858
id_826,id_948
id_4675,id_6236
id_666,id_5155
id_3349,id_4655
id_447,id_4561
id_400,id_725
id_453,id_3443
id_4508,id_5941
id_1614,id_2022
id_1899,id_4578
id_3342,id_3591
id_3591,id_4584
id_4796,id_6511
id_2530,id_2629
id_3591,id_6571
id_287,id_4537
id_1951,id_4902
id_5425,id_5592
id_4906,id_4933
id_4561,id_5974
id_167,id_3411
id_1594,id_4986
id_1942,id_4561
id_618,id_2168
id_4820,id_4867
id_242,id_453
id_4584,id_5691
id_1652,id_1662
id_725,id_767
id_637,id_5135
id_1841,id_6184
id_5021,id_5860
id_4785,id_5586
id_1933,id_3366
id_3490,id_4218
id_4561,id_6673
id_716,id_971
id_2021,id_6140
id_5035,id_5817
id_4969,id_5860
id_230,id_1122
id_4634,id_6558
id_61,id_3491
id_2023,id_6140
id_17,id_1630
id_2193,id_4561
id_3062,id_6495
id_1538,id_6541
id_3310,id_3922
id_1901,id_4833
id_16,id_1630
id_179,id_1596
id_179,id_1568
id_6014,id_6578
id_2171,id_2880
id_453,id_1234
id_1596,id_1746
id_2103,id_6668
id_179,id_3463
id_2570,id_2880
id_6036,id_6216
id_407,id_2171
id_4628,id_6644
id_1982,id_6218
id_1859,id_3154
id_3981,id_4473
id_64,id_407
id_1977,id_4905
id_1535,id_3701
id_4561,id_5370
id_3639,id_4057
id_3078,id_5084
id_2880,id_2965
id_1870,id_5194
id_2166,id_2460
id_12,id_27
id_5026,id_6558
id_25,id_1307
id_1522,id_1693
id_2243,id_3010
id_4766,id_6330
id_2242,id_2667
id_242,id_936
id_242,id_994
id_1958,id_5208
id_348,id_1105
id_689,id_2023
id_3516,id_3766
id_2008,id_2778
id_1942,id_2333
id_3712,id_4634
id_3307,id_3705
id_3348,id_3766
id_2800,id_2924
id_3311,id_4516
id_3664,id_6184
id_4174,id_4288
id_2588,id_2880
id_1565,id_4785
id_2338,id_2400
id_5526,id_5721
id_3007,id_5070
id_955,id_1453
id_363,id_6412
id_407,id_4905
id_926,id_942
id_363,id_4969
id_942,id_970
id_1980,id_2670
id_2193,id_6495
id_1693,id_2170
id_1677,id_5035
id_689,id_5022
id_407,id_1944
id_3452,id_5035
id_212,id_2028
id_1944,id_2880
id_1944,id_3405
id_4686,id_5722
id_1746,id_2201
id_4597,id_5976
id_414,id_1324
id_1797,id_6434
id_541,id_6355
id_484,id_2243
id_2198,id_3295
id_572,id_4525
id_4353,id_4498
id_4969,id_5537
id_190,id_573
id_3165,id_3883
id_5084,id_5542
id_407,id_1951
id_1951,id_2880
id_3762,id_4219
id_3317,id_3883
id_2235,id_3712
id_5135,id_5194
id_6392,id_6528
id_447,id_1211
id_194,id_1675
id_3694,id_6075
id_2457,id_2781
id_4905,id_5364
id_327,id_2243
id_538,id_2023
id_4594,id_4698
id_2285,id_2324
id_3425,id_6495
id_6495,id_6673
id_4634,id_5958
id_579,id_1293
id_2056,id_2747
id_2028,id_2445
id_1019,id_1083
id_447,id_6495
id_1527,id_5030
id_169,id_1014
id_51,id_942
id_3391,id_5149
id_1225,id_1475
id_3010,id_4296
id_407,id_1475
id_3405,id_3538
id_3078,id_4318
id_3567,id_4071
id_373,id_6344
id_5747,id_5831
id_2167,id_2444
id_6173,id_6645
id_334,id_407
id_6346,id_6355
id_1565,id_1594
id_2028,id_3703
id_167,id_377
id_151,id_406
id_578,id_1506
id_670,id_6573
id_4986,id_5021
id_406,id_6396
id_2132,id_4783
id_2132,id_2781
id_2132,id_2585
id_342,id_3387
id_3078,id_3310
id_2119,id_2132
id_407,id_6513
id_407,id_6528
id_3463,id_6322
id_4686,id_6355
id_3348,id_4469
id_1790,id_2132
id_1926,id_2880
id_4632,id_4698
id_5197,id_6322
id_25,id_4649
id_2114,id_2380
id_4689,id_6173
id_232,id_407
id_3731,id_5028
id_2089,id_6322
id_1895,id_2852
id_1895,id_3078
id_670,id_1713
id_2017,id_6322
id_1679,id_2693
id_3154,id_6232
id_2132,id_2457
id_1697,id_3565
id_2152,id_6322
id_3387,id_4033
id_3387,id_3562
id_3387,id_4401
id_11,id_4531
id_4718,id_5084
id_4902,id_6075
id_3078,id_4718
id_464,id_2028
id_4897,id_6322
id_423,id_4534
id_4534,id_5225
id_4534,id_4986
id_646,id_1612
id_3201,id_6322
id_1790,id_2995
id_351,id_633
id_3003,id_6322
id_3387,id_3480
id_5032,id_6077
id_12,id_4531
id_423,id_5021
id_1947,id_2530
id_414,id_1133
id_464,id_996
id_2151,id_6077
id_6322,id_6430
id_212,id_1506
id_4616,id_5021
id_5130,id_6396
id_27,id_4649
id_4296,id_4481
id_2562,id_2693
id_1687,id_3387
id_80,id_3688
id_2536,id_2605
id_4661,id_5896
id_4806,id_5401
id_2119,id_4624
id_2492,id_2530
id_1626,id_3436
id_1513,id_6322
id_3387,id_6645
id_3387,id_6489
id_1915,id_4827
id_4232,id_4469
id_347,id_6075
id_3390,id_4176
id_2140,id_3310
id_3072,id_4698
id_1599,id_1880
id_1841,id_2693
id_2151,id_2488
id_199,id_4649
id_5341,id_5799
id_1596,id_6322
id_1823,id_3327
id_6322,id_6377
id_4624,id_4783
id_4921,id_6322
id_1714,id_2913
id_174,id_3387
id_4593,id_6322
id_3078,id_4469
id_4991,id_5421
id_6252,id_6322
id_5034,id_6084
id_5347,id_5815
id_212,id_996
id_2119,id_2862
id_2079,id_4997
id_3766,id_4169
id_3766,id_4469
id_3495,id_4001
id_2245,id_6355
id_5879,id_5893
id_6077,id_6306
id_2022,id_4534
id_4545,id_6322
id_3609,id_4917
id_942,id_964
id_3138,id_6051
id_18,id_4531
id_205,id_970
id_3097,id_6322
id_1506,id_3311
id_3934,id_4252
id_2880,id_2916
id_2210,id_4918
id_210,id_1133
id_4616,id_6218
id_407,id_761
id_1714,id_6645
id_633,id_1604
id_407,id_1926
id_3088,id_4383
id_3450,id_6671
id_1773,id_2588
id_157,id_3488
id_423,id_874
id_1714,id_4689
id_5021,id_5447
id_2530,id_2595
id_3387,id_4689
id_14,id_4649
id_80,id_4809
id_2119,id_4991
id_342,id_4806
id_1761,id_4638
id_743,id_5130
id_2124,id_2291
id_341,id_1916
id_342,id_2209
id_342,id_1114
id_342,id_1303
id_1038,id_1149
id_423,id_1143
id_407,id_809
id_407,id_1278
id_4986,id_6218
id_5021,id_5843
