proteinA,proteinB
id_14,id_3620
id_694,id_1245
id_242,id_584
id_716,id_5017
id_3712,id_6112
id_3754,id_4337
id_151,id_4644
id_41,id_1085
id_1544,id_4644
id_15,id_3620
id_1931,id_2664
id_1932,id_2484
id_1069,id_1410
id_1069,id_1425
id_1841,id_4644
id_17,id_3620
id_2006,id_3748
id_1720,id_6203
id_2105,id_6661
id_113,id_5064
id_3713,id_4156
id_880,id_1204
id_2247,id_3484
id_1922,id_2364
id_1922,id_2542
id_1706,id_3062
id_853,id_926
id_1069,id_1380
id_1069,id_1204
id_671,id_5026
id_3330,id_6420
id_4156,id_4421
id_3582,id_3867
id_1757,id_4996
id_5205,id_6642
id_3563,id_6319
id_310,id_1895
id_3877,id_4156
id_3889,id_4193
id_507,id_923
id_660,id_5246
id_647,id_807
id_178,id_6209
id_1631,id_5246
id_3201,id_3908
id_3201,id_4230
id_70,id_2105
id_218,id_6203
id_640,id_4644
id_3140,id_4175
id_685,id_3611
id_1527,id_2664
id_5710,id_5804
id_555,id_3484
id_406,id_930
id_406,id_878
id_238,id_3475
id_4644,id_5268
id_3737,id_5190
id_5434,id_5972
id_5661,id_5804
id_5685,id_5782
id_5434,id_5855
id_70,id_5031
id_3348,id_4644
id_3260,id_6449
id_347,id_6126
id_588,id_4922
id_588,id_4644
id_406,id_6444
id_3908,id_4016
id_182,id_6661
id_3664,id_4109
id_4644,id_6301
id_4644,id_6077
id_4669,id_5647
id_2087,id_6582
id_2338,id_2532
id_70,id_4828
id_122,id_2216
id_2239,id_6578
id_4109,id_4466
id_3002,id_4939
id_492,id_1209
id_367,id_6209
id_362,id_6444
id_122,id_2146
id_4644,id_6612
id_3390,id_4644
id_1706,id_6582
id_3231,id_4175
id_3949,id_4436
id_4031,id_4453
id_69,id_930
id_70,id_1418
id_4868,id_5766
id_3989,id_4194
id_3988,id_4473
id_4016,id_4230
id_389,id_6578
id_4702,id_6412
id_4663,id_5399
id_1793,id_6615
id_1879,id_2451
id_3057,id_6582
id_3848,id_3866
id_4922,id_5691
id_267,id_4733
id_3851,id_4109
id_496,id_6578
id_5263,id_5450
id_5263,id_5705
id_1763,id_6133
id_3457,id_4868
id_3611,id_6661
id_3611,id_6468
id_527,id_5246
id_5026,id_5329
id_4828,id_6661
id_473,id_838
id_370,id_6661
id_3201,id_6119
id_115,id_6248
id_3688,id_4644
id_4644,id_4697
id_4516,id_5194
id_4593,id_4644
id_115,id_3749
id_55,id_670
id_310,id_4974
id_327,id_4644
id_3425,id_6180
id_115,id_4686
id_4922,id_4974
id_115,id_4955
id_115,id_4886
id_115,id_4654
id_2023,id_3748
id_115,id_2005
id_115,id_2122
id_115,id_1553
id_115,id_2159
id_1684,id_2511
id_115,id_6629
id_115,id_6520
id_1568,id_4644
id_5320,id_5407
id_6582,id_6649
id_3390,id_4054
id_114,id_157
id_2177,id_2950
id_3225,id_3464
id_5069,id_6647
id_1749,id_1848
id_5017,id_5213
id_373,id_453
id_373,id_6203
id_473,id_1482
id_1631,id_2177
id_3558,id_3649
id_3229,id_4404
id_523,id_4891
id_527,id_5064
id_4803,id_4901
id_473,id_689
id_2194,id_6381
id_1545,id_3062
id_1687,id_2194
id_716,id_3062
id_4645,id_5017
id_4645,id_6582
id_3448,id_3754
id_3146,id_4489
id_122,id_1699
id_6582,id_6604
id_1596,id_1757
id_3176,id_3487
id_3383,id_3566
id_3617,id_4702
id_5222,id_5407
id_2028,id_3301
id_521,id_3146
id_3638,id_6493
id_5012,id_5908
id_4871,id_5245
id_1575,id_2177
id_5012,id_5872
id_191,id_2021
id_4825,id_5407
id_61,id_250
id_1926,id_2199
id_807,id_1479
id_2086,id_5220
id_4505,id_6582
id_4771,id_4807
id_594,id_5026
id_114,id_2023
id_77,id_2199
id_3928,id_4153
id_3928,id_4033
id_3176,id_3377
id_1631,id_5064
id_501,id_890
id_338,id_6685
id_4521,id_4850
id_6204,id_6351
id_61,id_1888
id_4939,id_6582
id_3062,id_6649
id_3062,id_3477
id_3062,id_6604
id_6487,id_6616
id_286,id_729
id_3890,id_4251
id_327,id_6582
id_660,id_5064
id_60,id_2021
id_1652,id_2216
id_1901,id_2902
id_406,id_4510
id_2023,id_3248
id_238,id_1816
id_4732,id_4891
id_2100,id_6280
id_976,id_1154
id_4593,id_5370
id_5407,id_5855
id_313,id_566
id_328,id_6280
id_38,id_1878
id_2199,id_2968
id_114,id_4803
id_238,id_3101
id_1768,id_3176
id_2199,id_5027
id_3566,id_4670
id_3975,id_4125
id_33,id_5032
id_3062,id_4149
id_5012,id_6582
id_2063,id_3301
id_1958,id_3330
id_1958,id_3524
id_3184,id_3617
id_692,id_5220
id_33,id_2087
id_1782,id_2428
id_733,id_2023
id_2189,id_2519
id_660,id_2177
id_682,id_1901
id_3563,id_4069
id_3566,id_4170
id_394,id_5241
id_1545,id_5017
id_3871,id_4134
id_42,id_1290
id_2189,id_5113
id_2189,id_4591
id_157,id_4901
id_5232,id_5407
id_3547,id_3942
id_551,id_1014
id_342,id_2199
id_2189,id_2794
id_2021,id_6095
id_3062,id_4505
id_176,id_1324
id_157,id_3248
id_3062,id_5213
id_3062,id_4645
id_3062,id_4526
id_618,id_3301
id_670,id_1035
id_1221,id_1433
id_4526,id_6582
id_3062,id_4939
id_189,id_4905
id_33,id_1374
id_3480,id_6344
id_4901,id_5373
id_5213,id_6582
id_5213,id_6450
id_3062,id_4974
id_114,id_1171
id_2222,id_5245
id_5326,id_5704
id_4871,id_6485
id_2030,id_4892
id_4974,id_6582
id_3248,id_4849
id_3248,id_4803
id_579,id_6479
id_3101,id_6110
id_246,id_6180
id_3628,id_4623
id_527,id_2177
id_1687,id_2364
id_1816,id_6110
id_1763,id_6037
id_1576,id_4813
id_2103,id_6146
id_2103,id_6126
id_3464,id_6096
id_1575,id_5064
id_327,id_3062
id_3379,id_5208
id_2023,id_4901
id_1901,id_3592
id_4296,id_4357
id_4972,id_6306
id_3617,id_5201
id_3477,id_6582
id_3617,id_6187
id_386,id_6350
id_4688,id_5407
id_4697,id_5370
id_3480,id_5236
id_197,id_3076
id_514,id_6198
id_514,id_6326
id_514,id_632
id_5136,id_5215
id_1693,id_2229
id_200,id_1531
id_157,id_594
id_200,id_6356
id_200,id_1901
id_514,id_6317
id_5003,id_6280
id_33,id_4687
id_33,id_406
id_514,id_3575
id_2178,id_6198
id_2178,id_6317
id_594,id_1171
id_594,id_826
id_996,id_1205
id_463,id_5003
id_197,id_4683
id_2238,id_6317
id_2238,id_6198
id_200,id_4635
id_448,id_3076
id_594,id_3581
id_199,id_3106
id_448,id_4683
id_745,id_3076
id_242,id_3076
id_670,id_938
id_400,id_4683
id_956,id_1344
id_4683,id_5835
id_4683,id_5753
id_2178,id_3575
id_4683,id_5394
id_400,id_3076
id_1948,id_3638
id_33,id_3184
id_4683,id_5777
id_3581,id_4454
id_4683,id_5722
id_632,id_2178
id_2178,id_2449
id_2238,id_2449
id_2238,id_2876
id_745,id_4683
id_395,id_5183
id_514,id_1324
id_514,id_1189
id_2178,id_6326
id_242,id_4683
id_481,id_2121
id_2178,id_2876
id_565,id_1047
id_481,id_2239
id_1022,id_1154
id_5312,id_5460
id_4826,id_5640
id_5609,id_5928
id_1165,id_1260
id_157,id_692
id_620,id_1122
id_4754,id_6029
id_3176,id_4071
id_4568,id_5222
id_4644,id_6266
id_191,id_364
id_496,id_3355
id_4825,id_4886
id_2279,id_2975
id_4599,id_5223
id_1998,id_6146
id_1576,id_2956
id_5541,id_5965
id_6504,id_6552
id_1743,id_2834
id_339,id_1205
id_4509,id_5320
id_5312,id_5322
id_30,id_1239
id_462,id_1118
id_1603,id_6351
id_6429,id_6685
id_1998,id_2378
id_1998,id_2685
id_1771,id_1901
id_2198,id_6429
id_620,id_5247
id_6296,id_6517
id_1998,id_6126
id_3740,id_4582
id_4710,id_6029
id_323,id_1035
id_3425,id_3945
id_4568,id_5320
id_3169,id_4568
id_206,id_3362
id_3628,id_4332
id_5027,id_5349
id_1933,id_4776
id_3362,id_6552
id_1022,id_1488
id_2683,id_2838
id_4992,id_6677
id_3638,id_6332
id_5602,id_5609
id_423,id_620
id_1547,id_3169
id_5124,id_5471
id_2664,id_2804
id_1522,id_3713
id_4644,id_6389
id_280,id_2022
id_3396,id_4125
id_2133,id_3396
id_496,id_926
id_2364,id_2683
id_3184,id_4300
id_5383,id_5662
id_2030,id_2873
id_3229,id_4833
id_1958,id_4917
id_2364,id_2841
id_712,id_6526
id_2085,id_4675
id_3184,id_4299
id_4691,id_6426
id_116,id_3425
id_170,id_766
id_714,id_6543
id_4675,id_6519
id_4987,id_5292
id_4149,id_4299
id_5323,id_5413
id_4149,id_4300
id_1991,id_3396
id_3607,id_5022
id_310,id_4905
id_2589,id_2906
id_1878,id_4662
id_46,id_813
id_4922,id_6266
id_4922,id_6350
id_3117,id_4465
id_858,id_1408
id_4922,id_6389
id_246,id_3692
id_620,id_3283
id_473,id_6325
id_389,id_1261
id_174,id_5214
id_4733,id_5365
id_364,id_5003
id_2140,id_5191
id_1551,id_4891
id_3311,id_6198
id_2022,id_6242
id_618,id_1859
id_364,id_4891
id_1713,id_3127
id_692,id_4803
id_2439,id_2798
id_3477,id_4300
id_3477,id_4299
id_310,id_6350
id_364,id_2097
id_3561,id_3905
id_692,id_1171
id_618,id_6631
id_4696,id_6613
id_2602,id_2912
id_1859,id_3313
id_176,id_2083
id_876,id_1164
id_3392,id_4054
id_5005,id_6388
id_515,id_6173
id_1684,id_3055
id_1769,id_2259
id_5012,id_6420
id_4925,id_5012
id_3355,id_3748
id_4972,id_5012
id_3055,id_3561
id_3355,id_4807
id_123,id_715
id_3055,id_4507
id_1022,id_1451
id_1960,id_4976
id_1800,id_5149
id_365,id_871
id_496,id_1403
id_5687,id_5882
id_33,id_486
id_3898,id_4217
id_1395,id_1464
id_1940,id_2229
id_1940,id_6674
id_5768,id_5878
id_5031,id_5485
id_740,id_2023
id_4982,id_6461
id_3898,id_4404
id_2105,id_6468
id_5393,id_5878
id_5194,id_6007
id_4982,id_6165
id_150,id_6461
id_150,id_6165
id_5031,id_6468
id_395,id_1940
id_871,id_1121
id_3582,id_4217
id_646,id_4905
id_685,id_5031
id_685,id_2105
id_395,id_1395
id_3582,id_4404
id_861,id_871
id_33,id_5228
id_33,id_4921
id_5135,id_5325
id_4628,id_5012
id_3273,id_4896
id_3379,id_5242
id_6209,id_6514
id_74,id_3229
id_74,id_649
id_3331,id_3509
id_1684,id_2101
id_2160,id_2625
id_1642,id_4586
id_1642,id_1899
id_167,id_2014
id_167,id_1792
id_1642,id_2418
id_1642,id_2625
id_6187,id_6290
id_6388,id_6592
id_6488,id_6527
id_1848,id_6092
id_6290,id_6420
id_3079,id_6525
id_1098,id_1396
id_1743,id_2311
id_1743,id_2316
id_1899,id_2160
id_4801,id_5077
id_1848,id_3072
id_718,id_838
id_1848,id_2132
id_157,id_544
id_157,id_3689
id_82,id_293
id_82,id_805
id_74,id_684
id_74,id_6148
id_3477,id_4086
id_5067,id_5682
id_4892,id_6021
id_2160,id_2518
id_1848,id_2207
id_692,id_1848
id_2239,id_3292
id_1642,id_2518
id_1642,id_2314
id_327,id_2160
id_327,id_1642
id_55,id_6377
id_1579,id_1848
id_249,id_3420
id_4644,id_4718
id_716,id_2160
id_1848,id_2071
id_1848,id_3720
id_3225,id_3331
id_286,id_3182
id_4921,id_6292
id_5032,id_6292
id_4921,id_5728
id_1870,id_2101
id_1870,id_3311
id_6054,id_6488
id_6422,id_6504
id_33,id_2101
id_33,id_2143
id_6209,id_6319
id_2030,id_2146
id_3591,id_5197
id_1859,id_6023
id_1642,id_1829
id_716,id_1642
id_4922,id_6292
id_3079,id_3855
id_3079,id_4215
id_4687,id_6292
id_323,id_6001
id_167,id_3079
id_310,id_2160
id_3463,id_4299
id_5149,id_6187
id_4738,id_5424
id_3876,id_4300
id_3876,id_4299
id_4106,id_4411
id_1721,id_1804
id_1721,id_3088
id_3200,id_4411
id_425,id_6203
id_926,id_1080
id_2210,id_2910
id_4738,id_5682
id_4738,id_5660
id_4738,id_5754
id_1642,id_6604
id_3717,id_4236
id_310,id_1642
id_1642,id_6079
id_1893,id_2091
id_1763,id_1917
id_1557,id_2008
id_3420,id_4368
id_74,id_6625
id_1754,id_6357
id_453,id_6203
id_1642,id_3477
id_4586,id_5728
id_1620,id_2018
id_1792,id_2808
id_1792,id_2437
id_167,id_3238
id_2160,id_4687
id_2160,id_4586
id_2160,id_4922
id_2160,id_4921
id_2160,id_5032
id_6292,id_6604
id_3551,id_6601
id_5697,id_5728
id_5032,id_5728
id_1848,id_5064
id_1848,id_4813
id_327,id_6292
id_2372,id_2948
id_3116,id_4086
id_15,id_6394
id_1899,id_2281
id_1901,id_2649
id_113,id_4586
id_692,id_4710
id_692,id_4754
id_1926,id_2608
id_5067,id_5754
id_5067,id_5660
id_5067,id_5424
id_2160,id_6079
id_461,id_3128
id_2101,id_2851
id_2014,id_6525
id_60,id_1549
id_3332,id_4115
id_1699,id_5216
id_3031,id_4296
id_85,id_6332
id_3085,id_4411
id_74,id_6564
id_4897,id_6209
id_3890,id_4440
id_3890,id_4439
id_496,id_689
id_2121,id_3292
id_1848,id_6270
id_6079,id_6292
id_3326,id_5089
id_4687,id_5728
id_2014,id_2808
id_2014,id_2437
id_365,id_3201
id_406,id_1848
id_269,id_5234
id_1899,id_6292
id_2101,id_6280
id_240,id_1848
id_233,id_2101
id_234,id_1848
id_1829,id_2281
id_1829,id_2160
id_496,id_878
id_3352,id_6280
id_2642,id_2924
id_5444,id_5728
id_716,id_6292
id_495,id_560
id_74,id_2137
id_74,id_1950
id_1848,id_4529
id_1848,id_5232
id_1776,id_4833
id_342,id_6488
id_2101,id_3561
id_2160,id_6604
id_3689,id_4803
id_3238,id_6525
id_3477,id_6292
id_4943,id_5325
id_4922,id_5728
id_2281,id_2418
id_2316,id_2803
id_2097,id_6436
id_461,id_5067
id_1642,id_3116
id_5222,id_5843
id_3464,id_4395
id_3463,id_4300
id_1035,id_1069
id_2160,id_3477
id_59,id_6616
id_4586,id_6292
id_2160,id_3116
id_310,id_6292
id_2281,id_2314
id_2281,id_2625
id_1848,id_2930
id_4086,id_4466
id_4086,id_4149
id_2101,id_4507
id_491,id_4561
id_770,id_1313
id_3301,id_6564
id_4623,id_6488
id_463,id_3352
id_1642,id_4922
id_1926,id_4972
id_1792,id_6525
id_5273,id_5928
id_5273,id_5602
id_365,id_3301
id_3106,id_6677
id_74,id_4693
id_461,id_4738
id_194,id_1509
id_1620,id_3156
id_1617,id_3420
id_1549,id_6095
id_74,id_3606
id_3116,id_6292
id_1829,id_6292
id_544,id_4803
id_486,id_1035
id_1758,id_2629
id_2786,id_2874
id_74,id_1489
id_74,id_1130
id_74,id_863
id_1642,id_5032
id_3355,id_5026
id_3238,id_3855
id_3238,id_4215
id_2111,id_4586
id_5026,id_5502
id_1893,id_3484
id_3781,id_3862
id_158,id_2023
id_1642,id_4921
id_2160,id_2314
id_4510,id_5378
id_2160,id_2418
id_463,id_1996
id_463,id_2101
id_879,id_1035
id_344,id_3201
id_344,id_3301
id_2487,id_2649
id_331,id_3273
id_1642,id_4687
id_2103,id_6355
id_3201,id_6564
id_1568,id_2851
id_3014,id_6021
id_2281,id_2518
id_1982,id_2889
id_74,id_3101
id_3987,id_4411
id_3610,id_6209
id_1823,id_6420
id_3377,id_4071
id_267,id_458
id_1714,id_3638
id_3638,id_6315
id_1069,id_1313
id_267,id_939
id_87,id_267
id_3396,id_3462
id_712,id_6452
id_4825,id_6452
id_1881,id_2394
id_267,id_712
id_4644,id_6573
id_267,id_1775
id_5652,id_5855
id_267,id_998
id_243,id_3323
id_243,id_933
id_4071,id_4435
id_310,id_1313
id_3423,id_4636
id_3078,id_6112
id_167,id_4972
id_3522,id_6293
id_3323,id_5070
id_386,id_2021
id_913,id_1434
id_267,id_6336
id_1881,id_3323
id_267,id_5232
id_1693,id_2394
id_2187,id_3522
id_1693,id_3323
id_267,id_6026
id_267,id_4825
id_267,id_4688
id_3487,id_4071
id_880,id_1313
id_33,id_4803
id_491,id_3638
id_1568,id_2281
id_1568,id_2160
id_1568,id_2631
id_1568,id_1642
id_3383,id_3610
id_3383,id_6079
id_3383,id_3691
id_3383,id_6430
id_3383,id_6319
id_1853,id_2251
id_386,id_6573
id_5012,id_6618
id_6098,id_6140
id_3383,id_6058
id_3383,id_6252
id_4680,id_5012
id_4677,id_4928
id_3610,id_6292
id_190,id_1712
id_190,id_1513
id_2281,id_2785
id_1859,id_2997
id_178,id_1642
id_178,id_2160
id_3383,id_6514
id_2716,id_2940
id_2070,id_2258
id_1524,id_3530
id_3078,id_3355
id_1642,id_1807
id_1642,id_4545
id_1780,id_3640
id_1780,id_3630
id_19,id_4766
id_527,id_4675
id_5019,id_5303
id_233,id_1290
id_386,id_6649
id_5600,id_5907
id_5541,id_5907
id_5524,id_5804
id_3116,id_3383
id_4507,id_4702
id_2061,id_2226
id_2061,id_3630
id_2061,id_3640
id_2061,id_2247
id_4054,id_4477
id_3301,id_4974
id_3383,id_4466
id_3383,id_4473
id_3383,id_4162
id_74,id_386
id_1642,id_5201
id_1642,id_2151
id_5012,id_5247
id_1642,id_2017
id_1642,id_4669
id_3591,id_6532
id_74,id_190
id_1642,id_4897
id_386,id_6604
id_386,id_716
id_386,id_6120
id_386,id_406
id_386,id_6399
id_3106,id_4775
id_3106,id_4584
id_3106,id_4814
id_6311,id_6538
id_1642,id_5197
id_218,id_3106
id_364,id_6408
id_3301,id_5213
id_3301,id_5012
id_3301,id_5130
id_3301,id_4939
id_5213,id_5600
id_5641,id_5855
id_4669,id_5303
id_190,id_3463
id_190,id_6604
id_190,id_716
id_190,id_327
id_190,id_2199
id_4871,id_5201
id_4848,id_5012
id_246,id_956
id_251,id_523
id_579,id_5220
id_3591,id_3613
id_1807,id_2160
id_3214,id_3295
id_2057,id_3237
id_5213,id_5804
id_3097,id_3383
id_484,id_3530
id_1706,id_6181
id_2697,id_2783
id_190,id_6120
id_4545,id_6292
id_5524,id_5602
id_178,id_3383
id_1018,id_1035
id_5524,id_5928
id_5524,id_5600
id_190,id_6573
id_3475,id_4974
id_2087,id_2948
id_5213,id_5928
id_5213,id_5602
id_4109,id_4473
id_484,id_1181
id_3584,id_5032
id_367,id_6292
id_5012,id_5804
id_1597,id_6321
id_5449,id_5928
id_3057,id_6181
id_1884,id_2372
id_1884,id_2948
id_3057,id_5008
id_190,id_3184
id_190,id_3146
id_3146,id_4176
id_3383,id_4391
id_3383,id_4129
id_3448,id_3591
id_5449,id_5600
id_5449,id_5804
id_230,id_3383
id_5201,id_6292
id_1761,id_3301
id_1761,id_3201
id_2804,id_2970
id_6292,id_6514
id_588,id_5056
id_4086,id_4162
id_406,id_6126
id_1829,id_3383
id_1807,id_3383
id_436,id_5012
id_190,id_6399
id_190,id_6377
id_2097,id_6223
id_5449,id_5602
id_4086,id_4129
id_5197,id_6292
id_3937,id_4016
id_997,id_1123
id_4766,id_5618
id_2099,id_3106
id_2271,id_2372
id_2271,id_2281
id_2271,id_2948
id_2664,id_2800
id_4710,id_6021
id_3131,id_5149
id_2087,id_2372
id_808,id_827
id_5425,id_5888
id_6252,id_6292
id_1642,id_3610
id_1642,id_3184
id_3267,id_6649
id_4550,id_5032
id_4756,id_5032
id_4754,id_5541
id_3291,id_3584
id_5228,id_5303
id_2151,id_2160
id_236,id_1982
id_3649,id_6302
id_2372,id_2483
id_2372,id_2716
id_2372,id_2947
id_3890,id_4219
id_1631,id_4675
id_1807,id_2281
id_421,id_4766
id_4645,id_5602
id_4645,id_5600
id_4576,id_5415
id_5032,id_5700
id_5032,id_5315
id_5032,id_5303
id_5032,id_5631
id_2140,id_3473
id_5201,id_5541
id_5201,id_5728
id_5201,id_5600
id_4669,id_5728
id_1706,id_5008
id_3231,id_5241
id_2364,id_2688
id_2372,id_2518
id_1642,id_2271
id_399,id_1292
id_2017,id_3383
id_2087,id_5008
id_4983,id_5303
id_3116,id_4170
id_3116,id_3869
id_451,id_3323
id_4645,id_5928
id_178,id_6292
id_3691,id_3869
id_3561,id_4702
id_3383,id_4478
id_3383,id_3851
id_3610,id_4170
id_3610,id_3869
id_4125,id_4133
id_5804,id_5907
id_1642,id_3097
id_1642,id_3463
id_2017,id_2160
id_3184,id_6292
id_938,id_1123
id_555,id_3383
id_3463,id_3848
id_2947,id_2948
id_660,id_4675
id_327,id_386
id_2259,id_2948
id_2259,id_2752
id_2261,id_2664
id_115,id_4982
id_115,id_4741
id_1642,id_2785
id_3691,id_4170
id_135,id_4969
id_2631,id_2712
id_3201,id_3937
id_3201,id_3866
id_1642,id_6252
id_3201,id_4974
id_3201,id_5213
id_3201,id_4939
id_3876,id_4086
id_386,id_4645
id_399,id_5113
id_4586,id_5303
id_3591,id_5135
id_2251,id_2947
id_5197,id_5728
id_2151,id_6292
id_542,id_3591
id_3281,id_6649
id_2199,id_2372
id_33,id_6018
id_1780,id_2428
id_1780,id_2631
id_3267,id_3866
id_386,id_4526
id_1996,id_3106
id_3463,id_4086
id_3610,id_4086
id_1513,id_2372
id_386,id_5213
id_386,id_4505
id_3548,id_6434
id_1780,id_2730
id_33,id_492
id_33,id_6353
id_3591,id_4943
id_4734,id_5928
id_1642,id_6514
id_671,id_5012
id_1848,id_3201
id_1848,id_3301
id_386,id_5130
id_386,id_5197
id_386,id_4939
id_2631,id_2785
id_496,id_4965
id_4974,id_5602
id_4974,id_5928
id_4974,id_5301
id_4974,id_5600
id_386,id_5201
id_3530,id_6254
id_393,id_1443
id_386,id_4974
id_3713,id_5012
id_4129,id_4170
id_3371,id_4046
id_1513,id_2948
id_33,id_1232
id_3869,id_4391
id_3869,id_4129
id_4734,id_5602
id_2160,id_6514
id_190,id_858
id_190,id_1476
id_190,id_1083
id_1706,id_4697
id_1706,id_4593
id_2247,id_3383
id_4897,id_5728
id_4897,id_5303
id_5365,id_5425
id_386,id_3184
id_3184,id_4871
id_5197,id_5600
id_1942,id_4788
id_2152,id_3383
id_3747,id_6093
id_33,id_1428
id_33,id_1321
id_3869,id_4473
id_3869,id_4466
id_3875,id_4131
id_179,id_5197
id_1706,id_3281
id_2160,id_6252
id_2151,id_3383
id_2160,id_5197
id_364,id_4965
id_634,id_6558
id_5303,id_5425
id_3869,id_4162
id_5301,id_5317
id_5356,id_5425
id_3383,id_5228
id_3383,id_5019
id_405,id_3106
id_3201,id_6649
id_3201,id_6245
id_2160,id_4669
id_2160,id_5201
id_5197,id_5602
id_5197,id_5928
id_1807,id_6292
id_4526,id_5602
id_4545,id_5303
id_4545,id_5728
id_5325,id_5600
id_3869,id_4478
id_367,id_1642
id_367,id_2160
id_2160,id_4545
id_1423,id_1479
id_1706,id_3475
id_2103,id_6565
id_2940,id_2947
id_4526,id_5928
id_386,id_1313
id_386,id_1083
id_386,id_1181
id_1869,id_3383
id_4170,id_4478
id_4170,id_4391
id_3131,id_6290
id_4526,id_5600
id_1706,id_3688
id_2160,id_3610
id_2160,id_3184
id_2160,id_3463
id_2160,id_3097
id_2017,id_6292
id_3301,id_3866
id_386,id_1476
id_190,id_5130
id_190,id_5197
id_1763,id_2521
id_2160,id_2271
id_3283,id_5012
id_386,id_1513
id_386,id_1712
id_4974,id_5804
id_2160,id_2785
id_3383,id_4897
id_4162,id_4170
id_4170,id_4473
id_4170,id_4466
id_1706,id_3201
id_1706,id_3301
id_1706,id_3267
id_33,id_3383
id_3097,id_6292
id_190,id_4526
id_190,id_5201
id_3106,id_4258
id_3106,id_4117
id_555,id_1123
id_4680,id_5415
id_1103,id_1123
id_3383,id_5032
id_3383,id_4586
id_3383,id_4687
id_3383,id_4669
id_399,id_3283
id_6400,id_6613
id_386,id_858
id_1878,id_4766
id_1872,id_3106
id_555,id_2061
id_555,id_1780
id_4921,id_5303
id_386,id_2199
id_2220,id_4916
id_1746,id_5201
id_3106,id_4334
id_3383,id_4545
id_3383,id_4921
id_3383,id_4983
id_386,id_3146
id_2017,id_2281
id_2160,id_4897
id_555,id_1479
id_5325,id_5804
id_5325,id_5602
id_5325,id_5928
id_386,id_3463
id_386,id_3477
id_386,id_3476
id_4897,id_6292
id_1684,id_4702
id_2005,id_4987
id_2005,id_4826
id_3301,id_3937
id_1879,id_3740
id_486,id_6292
id_2005,id_2997
id_4687,id_5303
id_135,id_6412
id_1123,id_1423
id_5134,id_5323
id_5303,id_5927
id_3097,id_3869
id_4599,id_5872
id_5301,id_5325
id_331,id_3154
id_3097,id_4170
id_5317,id_5600
id_5317,id_5602
id_334,id_1099
id_3851,id_4170
id_3851,id_3869
id_5301,id_5524
id_2483,id_2948
id_3281,id_4939
id_3281,id_4974
id_4440,id_4457
id_4439,id_4457
id_5317,id_5804
id_2151,id_2281
id_3097,id_4086
id_5301,id_5907
id_5303,id_5999
id_3106,id_6039
id_3106,id_6119
id_4230,id_4408
id_3475,id_6649
id_3281,id_5130
id_1565,id_6295
id_1712,id_2372
id_251,id_4732
id_1693,id_3301
id_3301,id_6245
id_3301,id_6649
id_1712,id_2948
id_2487,id_2653
id_5130,id_5301
id_115,id_1301
id_2226,id_3383
id_507,id_6506
id_5317,id_5928
id_496,id_6408
id_5130,id_5804
id_2230,id_3591
id_2054,id_4766
id_5303,id_5698
id_4939,id_5600
id_4939,id_5928
id_4939,id_5301
id_4939,id_5602
id_2061,id_2730
id_1899,id_3383
id_3866,id_4016
id_3463,id_6292
id_4754,id_6021
id_4669,id_6292
id_5130,id_5602
id_5130,id_5928
id_3184,id_4086
id_5130,id_5600
id_4505,id_5600
id_4505,id_5602
id_486,id_2160
id_364,id_3698
id_367,id_3383
id_2061,id_2428
id_5301,id_5449
id_1575,id_4675
id_3267,id_4939
id_3267,id_5130
id_3267,id_4974
id_1706,id_2940
id_1706,id_2372
id_1706,id_2712
id_1706,id_2948
id_3848,id_3876
id_3848,id_4478
id_736,id_3317
id_707,id_3371
id_4505,id_5928
id_5303,id_5445
id_386,id_6377
id_33,id_5219
id_5600,id_5609
id_2061,id_2631
id_462,id_1459
id_486,id_3383
id_190,id_3477
id_4939,id_5804
id_3281,id_3866
id_5303,id_5444
id_5303,id_5850
id_5303,id_5697
id_1996,id_2368
id_85,id_3106
id_1123,id_1126
id_1568,id_6292
id_486,id_1642
id_216,id_5032
id_1893,id_2180
id_6674,id_6678
id_51,id_2217
id_5473,id_5687
id_3311,id_3580
id_5086,id_6674
id_1917,id_2229
id_1893,id_2083
id_3335,id_6674
id_2229,id_3335
id_516,id_901
id_395,id_507
id_4905,id_4925
id_246,id_6284
id_1365,id_1389
id_1174,id_1488
id_395,id_1137
id_395,id_1917
id_2229,id_5086
id_1944,id_4562
id_4935,id_6420
id_3330,id_6280
id_2229,id_6678
id_4597,id_6284
id_1917,id_6674
id_507,id_2229
id_507,id_6674
id_1862,id_3197
id_3904,id_4054
id_3283,id_4353
id_64,id_4582
id_395,id_5086
id_395,id_6678
id_5389,id_5872
id_901,id_1299
id_40,id_901
id_395,id_3335
id_33,id_1239
id_406,id_4803
id_2201,id_2243
id_389,id_2189
id_3201,id_3563
id_1568,id_2694
id_4905,id_5349
id_3640,id_6292
id_1543,id_2243
id_1532,id_2070
id_1543,id_1958
id_3273,id_3311
id_1763,id_2694
id_4923,id_5640
id_3311,id_3710
id_374,id_6297
id_4623,id_6093
id_2020,id_3396
id_620,id_4807
id_386,id_1761
id_1870,id_1996
id_2178,id_6449
id_1543,id_2591
id_3283,id_4831
